source_fft_file,label,status,n_bins,freq_min,freq_max,warnings,source_window_file
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_151_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_151.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_152_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_152.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_153_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_153.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_154_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_154.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_155_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_155.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_156_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_156.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_157_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_157.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_158_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_158.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_159_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_159.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_160_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_160.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_161_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_161.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_162_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_162.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_163_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_163.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_164_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_164.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_165_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_165.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_166_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_166.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_167_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_167.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_168_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_168.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_169_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_169.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_170_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_170.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_171_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_171.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_172_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_172.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_173_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_173.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_174_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_174.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_175_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_175.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_176_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_176.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_177_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_177.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_178_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_178.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_179_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_179.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_180_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_180.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_181_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_181.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_182_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_182.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_183_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_183.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_184_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_184.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_185_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_185.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_186_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_186.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_187_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_187.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_188_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_188.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_189_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_189.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_190_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_190.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_191_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_191.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_192_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_192.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_193_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_193.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_194_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_194.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_195_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_195.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_196_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_196.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_197_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_197.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_198_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_198.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_199_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_199.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_200_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_200.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_201_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_201.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_202_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_202.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_203_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_203.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_204_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_204.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_205_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_205.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_206_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_206.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_207_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_207.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_208_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_208.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_209_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_209.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_210_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_210.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_211_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_211.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_212_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_212.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_213_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_213.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_214_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_214.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_215_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_215.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_216_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_216.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_217_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_217.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_218_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_218.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_219_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_219.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_220_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_220.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_221_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_221.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_222_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_222.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_223_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_223.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_224_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_224.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_225_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_225.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_226_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_226.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_227_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_227.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_228_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_228.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_229_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_229.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_230_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_230.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_231_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_231.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_232_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_232.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_233_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_233.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_234_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_234.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_235_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_235.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_236_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_236.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_237_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_237.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_238_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_238.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_239_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_239.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_240_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_240.csv
real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_241_fft.csv,healthy,OK,257,0.0,250.0,,real_windows\healthy\arduino_serial_data_healthy_segment_000_window_241.csv
