source_window,label,fft_file,num_samples,expected_window_size,expected_fs,num_fft_bins,expected_fft_bins,freq_resolution_hz,expected_freq_resolution_hz,max_frequency_hz,nyquist_frequency_hz,dc_removed,window_function,fft_type,signal_type,status,reason
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_076.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_076_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_077.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_077_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_078.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_078_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_079.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_079_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_080.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_080_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_081.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_081_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_082.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_082_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_083.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_083_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_084.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_084_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_085.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_085_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_086.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_086_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_087.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_087_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_088.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_088_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_089.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_089_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_090.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_090_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_091.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_091_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_092.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_092_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_093.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_093_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_094.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_094_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_095.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_095_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_096.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_096_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_097.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_097_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_098.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_098_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_099.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_099_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_100.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_100_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_101.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_101_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_102.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_102_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_103.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_103_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_104.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_104_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_105.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_105_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_106.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_106_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_107.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_107_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_108.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_108_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_109.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_109_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_110.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_110_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_111.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_111_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_112.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_112_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_113.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_113_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_114.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_114_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_115.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_115_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_116.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_116_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_117.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_117_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_118.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_118_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_119.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_119_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_120.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_120_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_121.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_121_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_122.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_122_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_123.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_123_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_124.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_124_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_125.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_125_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_126.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_126_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_127.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_127_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_128.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_128_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\healthy\arduino_serial_data_healthy_segment_000_window_129.csv,healthy,D:\T_P\Edge-AI DC Fan Conditions Classification\real_fft_windows\healthy\arduino_serial_data_healthy_segment_000_window_129_fft.csv,512,512,500,257,257,0.9765625,0.9765625,250.0,250.0,True,hann,rfft,accZ,OK,valid
